date,company,bullish_pct,bearish_pct,neutral_pct,overall_sentiment,classified_posts,total_posts,classified_pct,total_score_weight,avg_post_weight
2025-02-02,Palantir,100.0,0.0,0.0,Bullish,2,6,33.33333333333333,50,25.0
2025-02-01,Broadcom,100.0,0.0,0.0,Bullish,1,4,25.0,9,9.0
2025-02-01,Oracle,100.0,0.0,0.0,Bullish,1,2,50.0,2,2.0
2025-02-01,Salesforce,100.0,0.0,0.0,Bullish,2,3,66.66666666666666,3,1.5
2025-02-01,Cisco,100.0,0.0,0.0,Bullish,1,2,50.0,56,56.0
2025-02-01,IBM,100.0,0.0,0.0,Bullish,5,6,83.33333333333334,11,2.2
2025-02-01,Adobe,100.0,0.0,0.0,Bullish,3,3,100.0,2,0.6666666666666666
2025-02-01,Qualcomm,0.0,0.0,0.0,Insufficient Data,0,5,0.0,0,0.0
2025-02-01,AMD,100.0,0.0,0.0,Bullish,3,8,37.5,44,14.666666666666666
2025-02-01,Palantir,100.0,0.0,0.0,Bullish,2,2,100.0,18,9.0
2025-01-31,Broadcom,100.0,0.0,0.0,Bullish,2,8,25.0,1424,712.0
2025-01-31,Oracle,100.0,0.0,0.0,Bullish,1,5,20.0,17,17.0
